Year,Word,Count,Count_unique
1965,brummels,2,1
1965,humans,1,1
1965,though,3,3
1965,mazanec,1,1
1965,sighs,1,1
1965,interlude,1,1
1965,tom,1,1
1965,beau,2,1
1965,unreal,1,1
1965,near,3,3
1965,ahhhhhhhhhhhhhhhhhhhhhhhhh,1,1
1965,tmazanec1junocom,1,1
1965,simons,1,1
1965,whitcomb,2,1
1965,ian,2,1
1965,huh,9,1
1965,w,1,1
1965,45,1,1
1965,uh,9,1
1965,kay,1,1
1965,taken,1,1
1965,mmhmm,2,1
1965,whatever,1,1
1965,mewell,1,1
1965,breath,1,1
1965,meill,1,1
1965,hundred,1,1
1965,heyill,1,1
1965,blowing,1,1
1965,doggone,20,1
1965,mans,1,1
1965,years,2,2
1965,skies,1,1
1965,rise,1,1
1965,lake,1,1
1965,flirt,1,1
1965,someones,2,2
1965,remember,4,3
1965,winds,1,1
1965,summertime,1,1
1965,dancin,1,1
1965,begin,1,1
1965,starlit,1,1
1965,autumn,1,1
1965,summer,3,2
1965,fling,1,1
1965,soul,12,6
1965,tired,18,1
1965,keeping,2,1
1965,met,7,4
1965,rely,1,1
1965,doubt,1,1
1965,madly,2,1
1965,thick,3,2
1965,countins,2,1
1965,counting,1,1
1965,count,22,2
1965,thin,3,2
1965,list,2,1
1965,nighttime,2,1
1965,kinks,1,1
1965,daytime,1,1
1965,oceans,1,1
1965,moonbeams,1,1
1965,sunbeams,1,1
1965,cornfields,1,1
1965,everyonelord,2,1
1965,meadow,1,1
1965,everyonewhat,1,1
1965,hillsides,1,1
1965,timewhat,1,1
1965,fields,1,1
1965,wheat,1,1
1965,knowwhat,1,1
1965,happens,2,1
1965,crime,1,1
1965,anytime,1,1
1965,dieits,1,1
1965,mineits,1,1
1965,unusualit,1,1
1965,unusual,7,1
1965,anyone,6,1
1965,looking,7,5
1965,strolled,2,1
1965,mover,12,1
1965,conversation,2,1
1965,wo,5,1
1965,shakin,1,1
1965,honeycmon,1,1
1965,soup,1,1
1965,bowl,1,1
1965,backbone,1,1
1965,ringalingaling,1,1
1965,hashake,1,1
1965,downjust,1,1
1965,shouldersif,1,1
1965,loop,2,1
1965,latest,1,1
1965,shakelistenlisten,1,1
1965,loose,2,1
1965,kinda,3,2
1965,whip,1,1
1965,honeyshake,1,1
1965,mamma,1,1
1965,ohha,1,1
1965,hoo,1,1
1965,roll,4,2
1965,shakeumm,1,1
1965,ahyeahalrightoh,1,1
1965,shouldersand,1,1
1965,loosen,2,1
1965,puttin,1,1
1965,de,1,1
1965,book,2,1
1965,wonderful,4,1
1965,begood,1,1
1965,mei,2,2
1965,tookall,1,1
1965,slide,2,1
1965,beooh,1,1
1965,ohall,1,1
1965,wonder,5,2
1965,geography,2,1
1965,forbut,2,1
1965,student,4,1
1965,medont,1,1
1965,trigonometry,2,1
1965,algebra,2,1
1965,biology,2,1
1965,beoh,1,1
1965,history,2,1
1965,science,2,1
1965,bei,1,1
1965,runnin,3,2
1965,sugarsweet,1,1
1965,deep,6,4
1965,asmilin,1,1
1965,sorry,3,3
1965,inside,7,4
1965,hopin,1,1
1965,mirror,1,1
1965,creep,1,1
1965,wide,1,1
1965,nowhere,19,1
1965,comb,1,1
1965,wake,1,1
1965,reaches,1,1
1965,speak,1,1
1965,fight,2,2
1965,plea,2,1
1965,says,5,3
1965,bear,1,1
1965,despair,1,1
1965,sick,1,1
1965,ink,1,1
1965,fiftysix,1,1
1965,bottles,1,1
1965,sign,2,2
1965,gypsy,1,1
1965,bottle,2,1
1965,chicks,1,1
1965,drink,2,1
1965,madam,1,1
1965,bent,1,1
1965,sellin,1,1
1965,9,7,1
1965,thirtyfourth,3,1
1965,nineteen,1,1
1965,potion,7,1
1965,ruth,1,1
1965,flop,1,1
1965,sink,1,1
1965,closed,2,1
1965,kissin,2,1
1965,cop,2,1
1965,smelled,1,1
1965,turpentine,1,1
1965,indian,1,1
1965,tooth,1,1
1965,capped,1,1
1965,vine,4,2
1965,died,1,1
1965,lyin,1,1
1965,cruel,2,2
1965,son,2,2
1965,wave,1,1
1965,drew,1,1
1965,strange,3,1
1965,appeared,1,1
1965,sweater,4,2
1965,instead,6,3
1965,laurie,3,1
1965,angel,1,1
1965,force,1,1
1965,graveyard,1,1
1965,knocked,1,1
1965,walked,1,1
1965,birthday,2,1
1965,cher,1,1
1965,mother,1,1
1965,laughs,1,1
1965,cried,1,1
1965,eighteen,1,1
1965,sonny,1,1
1965,dad,1,1
1965,hardly,1,1
1965,chosen,1,1
1965,lightly,2,1
1965,wrongsomeone,1,1
1965,ledge,1,1
1965,protect,1,1
1965,downyou,1,1
1965,babego,1,1
1965,wholl,2,2
1965,defend,1,1
1965,whether,1,1
1965,heartsomeone,1,1
1965,window,1,1
1965,needyou,1,1
1965,babei,1,1
1965,throw,3,2
1965,tempts,2,1
1965,metell,1,1
1965,meand,1,1
1965,belongs,3,1
1965,whod,3,2
1965,nowif,1,1
1965,charmstell,2,1
1965,word,1,1
1965,shannon,2,1
1965,everytime,4,1
1965,peter,2,2
1965,del,1,1
1965,passes,4,1
1965,comin,1,1
1965,shaky,1,1
1965,pieces,11,2
1965,theyll,1,1
1965,vaughn,1,1
1965,billboard,1,1
1965,ronald,1,1
1965,position,1,1
1965,sid,1,1
1965,1965,1,1
1965,ronhontzworldnetattnet,1,1
1965,3,1,1
1965,vic,2,1
1965,newtons,1,1
1965,contemporary,2,1
1965,kaempfert,1,1
1965,transcribed,1,1
1965,edged,1,1
1965,hontz,1,1
1965,wayne,1,1
1965,roy,1,1
1965,1949,1,1
1965,peak,1,1
1965,e,1,1
1965,previously,1,1
1965,soundly,1,1
1965,tepper,1,1
1965,11,1,1
1965,10,1,1
1965,bennett,1,1
1965,artist,1,1
1965,monroe,1,1
1965,bert,1,1
1965,hit,2,1
1965,dana,2,1
1965,23,1,1
1965,unkind,2,1
1965,breaks,1,1
1965,hurting,1,1
1965,floor,1,1
1965,fading,1,1
1965,breakup,1,1
1965,hearty,1,1
1965,although,2,1
1965,masquerading,1,1
1965,substitute,1,1
1965,laughing,1,1
1965,party,1,1
1965,permanent,1,1
1965,tracks,3,1
1965,looks,5,2
1965,joke,1,1
1965,fruit,1,1
1965,waters,1,1
1965,blame,1,1
1965,findyes,1,1
1965,tossed,2,1
1965,crossnow,1,1
1965,peeled,1,1
1965,aah,1,1
1965,youtheres,1,1
1965,bridge,1,1
1965,rock,4,3
1965,wasa,1,1
1965,shoutin,2,1
1965,yellin,1,1
1965,kept,2,2
1965,adown,1,1
1965,track,2,2
1965,sue,1,1
1965,wow,1,1
1965,sayin,1,1
1965,whispered,2,1
1965,buddy,1,1
1965,holly,1,1
1965,sometimes,4,1
1965,share,1,1
1965,throughout,1,1
1965,bee,2,1
1965,reminisce,1,1
1965,stings,1,1
1965,isentimental,1,1
1965,haunting,1,1
1965,tender,1,1
1965,goneprecious,1,1
1965,iits,1,1
1965,emptiness,1,1
1965,hearing,1,1
1965,benow,1,1
1965,neverits,1,1
1965,pain,3,3
1965,favorite,2,1
1965,keeps,2,2
1965,reminding,1,1
1965,danced,1,1
1965,happiness,1,1
1965,different,7,1
1965,breaking,1,1
1965,musicnow,1,1
1965,lingering,1,1
1965,felt,1,1
1965,whove,1,1
1965,fellows,1,1
1965,dinner,1,1
1965,cooked,1,1
1965,willlisten,1,1
1965,mistakes,4,2
1965,pitch,1,1
1965,wanted,1,1
1965,desired,1,1
1965,yeahin,1,1
1965,brings,3,1
1965,slaving,7,1
1965,workingfor,1,1
1965,knowwe,1,1
1965,yeahsee,1,1
1965,knowwell,1,1
1965,clock,1,1
1965,change,3,2
1965,use,1,1
1965,watched,2,1
1965,knowtake,1,1
1965,mewe,1,1
1965,dirty,1,1
1965,yeahwe,2,1
1965,working,8,1
1965,awayi,1,1
1965,placeout,1,1
1965,turning,2,1
1965,duesee,1,1
1965,gray,2,1
1965,yeahgotta,1,1
1965,dying,2,1
1965,wall,1,1
1965,packed,1,1
1965,funny,4,1
1965,braggin,1,1
1965,evrything,2,1
1965,sincere,1,1
1965,bein,1,1
1965,atall,1,1
1965,nice,1,1
1965,misery,1,1
1965,tease,1,1
1965,preachin,1,1
1965,school,1,1
1965,ears,1,1
1965,shelf,1,1
1965,trust,1,1
1965,deserve,1,1
1965,convince,1,1
1965,nerve,1,1
1965,smug,1,1
1965,seemed,3,1
1965,sorrow,2,2
1965,price,2,2
1965,heres,1,1
1965,jug,1,1
1965,band,1,1
1965,talking,1,1
1965,whenever,1,1
1965,oldtime,1,1
1965,groovy,1,1
1965,believer,1,1
1965,til,1,1
1965,bother,1,1
1965,choose,1,1
1965,stranger,1,1
1965,itll,2,1
1965,tapping,1,1
1965,wipe,1,1
1965,musics,1,1
1965,sort,1,1
1965,ohh,1,1
1965,magics,1,1
1965,displace,1,1
1965,classify,1,1
1965,dissect,1,1
1965,younow,2,1
1965,define,1,1
1965,block,1,1
1965,drain,1,1
1965,analyze,1,1
1965,advertise,1,1
1965,frighten,1,1
1965,spin,1,1
1965,select,1,1
1965,simplify,1,1
1965,categorize,1,1
1965,chain,1,1
1965,cheat,1,1
1965,confine,1,1
1965,deny,1,1
1965,dock,1,1
1965,inspect,1,1
1965,compete,1,1
1965,defy,1,1
1965,downall,1,1
1965,finalize,1,1
1965,mistreat,1,1
1965,straightface,1,1
1965,uptighten,1,1
1965,race,5,2
1965,reject,1,1
1965,mystify,1,1
1965,kin,1,1
1965,youall,4,1
1965,cheating,1,1
1965,belonged,1,1
1965,scold,4,1
1965,beggin,4,1
1965,jealous,3,1
1965,blind,1,1
1965,candys,1,1
1965,wrapped,1,1
1965,water,1,1
1965,doctor,1,1
1965,ordered,1,1
1965,beach,1,1
1965,hung,1,1
1965,fire,1,1
1965,mouth,1,1
1965,sets,1,1
1965,candy,13,1
1965,desire,1,1
1965,soft,1,1
1965,rope,1,1
1965,worlds,1,1
1965,fare,1,1
1965,tie,1,1
1965,hi,2,1
1965,upstairs,1,1
1965,someplace,1,1
1965,silk,1,1
1965,sometime,1,1
1965,slow,1,1
1965,oughta,2,2
1965,reputation,1,1
1965,real,2,1
1965,practice,1,1
1965,squeeze,1,1
1965,treated,1,1
1965,method,1,1
1965,tryin,2,1
1965,lived,1,1
1965,results,1,1
1965,ache,1,1
1965,wager,1,1
1965,holdin,2,1
1965,sake,2,1
1965,winner,2,1
1965,final,2,1
1965,backstretch,2,1
1965,suspectin,1,1
1965,loneliness,1,1
1965,anothers,2,1
1965,stab,1,1
1965,takin,1,1
1965,scratched,2,1
1965,painful,1,1
1965,replaced,1,1
1965,loses,2,1
1965,ventured,1,1
1965,wakin,1,1
1965,swept,1,1
1965,oo,19,1
1965,ee,2,1
1965,kitty,6,1
1965,neat,1,1
1965,loot,1,1
1965,walks,1,1
1965,talks,1,1
1965,pockets,1,1
1965,york,7,1
1965,spine,1,1
1965,jill,1,1
1965,mohair,1,1
1965,oos,1,1
1965,spending,1,1
1965,penthouse,1,1
1965,suit,1,1
1965,chills,1,1
1965,searchin,8,1
1965,weeoohdoesnt,1,1
1965,dowe,1,1
1965,sunah,4,1
1965,follow,4,1
1965,anywaygotta,1,1
1965,weeooh,3,1
1965,youooh,1,1
1965,deeply,1,1
1965,nowhow,1,1
1965,thank,6,1
1965,emotioni,1,1
1965,devotion,1,1
1965,elsestop,1,1
1965,brightened,1,1
1965,ups,1,1
1965,touching,1,1
1965,babyyou,1,1
1965,waysi,1,1
1965,bore,1,1
1965,werewith,1,1
1965,isclose,1,1
1965,downs,1,1
1966,realize,2,1
1966,one,48,25
1966,told,6,5
1966,words,9,6
1966,gaze,1,1
1966,schemes,2,2
1966,ive,36,21
1966,drivin,2,2
1966,wished,6,1
1966,seems,8,6
1966,many,16,8
1966,letters,1,1
1966,thousand,8,7
1966,eyes,21,14
1966,guys,3,3
1966,never,26,17
1966,lies,4,2
1966,think,23,12
1966,make,41,20
1966,hear,13,11
1966,see,76,34
1966,know,87,41
1966,loved,3,3
1966,need,43,24
1966,time,60,31
1966,word,7,4
1966,someone,10,7
1966,heart,31,21
1966,whod,1,1
1966,say,42,21
1966,inside,13,10
1966,right,36,18
1966,beginning,2,2
1966,man,38,13
1966,hands,4,4
1966,mold,2,1
1966,found,12,12
1966,cherish,11,2
1966,face,11,9
1966,amount,1,1
1966,youd,6,5
1966,life,27,15
1966,sound,9,5
1966,use,2,1
1966,like,58,26
1966,want,32,19
1966,rest,1,1
1966,im,115,37
1966,oh,81,22
1966,hope,4,4
1966,much,22,16
1966,gonna,44,18
1966,mind,38,19
1966,describe,2,1
1966,wanted,1,1
1966,share,7,3
1966,times,9,3
1966,feeling,6,4
1966,applies,1,1
1966,dreams,10,7
1966,hold,16,11
1966,hiding,5,4
1966,touch,4,4
1966,perish,1,1
1966,could,27,13
1966,dont,121,33
1966,cant,71,27
1966,livin,2,2
1966,ibaby,1,1
1966,cryin,5,3
1966,baby,131,26
1966,nothin,4,4
1966,youre,90,32
1966,let,42,14
1966,go,58,24
1966,kill,1,1
1966,bear,2,2
1966,left,13,8
1966,without,27,9
1966,tellin,1,1
1966,get,47,19
1966,lifes,4,1
1966,live,24,11
1966,away,46,22
1966,least,1,1
1966,beggin,4,3
1966,inspiration,8,1
1966,dyinbaby,1,1
1966,dobaby,1,1
1966,goin,3,3
1966,ya,3,3
1966,iyoure,1,1
1966,soul,14,7
1966,daybaby,1,1
1966,honey,2,2
1966,swear,1,1
1966,walk,25,13
1966,withoutcha,1,1
1966,girl,71,27
1966,ii,2,2
1966,got,60,26
1966,aint,23,12
1966,reason,3,2
1966,wake,3,3
1966,knowin,1,1
1966,ityoure,1,1
1966,laughin,2,2
1966,good,92,19
1966,please,22,10
1966,peace,9,4
1966,darling,6,3
1966,crumblin,1,1
1966,best,6,5
1966,always,16,12
1966,filled,3,3
1966,lost,8,7
1966,hang,4,4
1966,shelter,2,2
1966,illusion,2,2
1966,comfort,5,4
1966,enough,4,4
1966,give,21,12
1966,hand,15,11
1966,care,8,6
1966,thinkin,5,4
1966,alone,30,19
1966,theres,25,14
1966,throughwhen,1,1
1966,around,17,12
1966,cold,6,6
1966,ill,59,24
1966,gone,17,13
1966,way,58,28
1966,drifting,1,1
1966,world,35,18
1966,come,62,29
1966,love,159,46
1966,afraid,1,1
1966,cause,36,20
1966,youi,1,1
1966,confusion,2,2
1966,head,4,3
1966,grown,1,1
1966,happiness,2,2
1966,tell,21,13
1966,reach,12,2
1966,feel,37,15
1966,look,22,13
1966,shoulder,1,1
1966,depend,1,1
1966,tears,18,9
1966,since,14,10
1966,ninetysix,5,1
1966,might,12,6
1966,day,35,18
1966,well,28,16
1966,wave,1,1
1966,96,1,1
1966,teardrops,6,2
1966,long,51,19
1966,wanna,31,9
1966,yeah,43,15
1966,cmon,4,2
1966,little,34,19
1966,carry,4,2
1966,start,6,6
1966,comes,24,7
1966,mysterians,1,1
1966,top,2,1
1966,uhninetysix,3,1
1966,watch,4,3
1966,cry,28,7
1966,sun,14,10
1966,night,45,25
1966,miscellaneous,5,5
1966,wonderin,1,1
1966,whoo,1,1
1966,youll,19,13
1966,lemme,1,1
1966,fade,3,3
1966,together,8,6
1966,put,11,8
1966,lookin,2,2
1966,wavin,1,1
1966,morning,16,6
1966,reservation,2,1
1966,station,8,4
1966,coming,15,4
1966,thirty,3,2
1966,meet,6,5
1966,clarksville,8,1
1966,flavored,1,1
1966,home,48,13
1966,slow,2,1
1966,brings,1,1
1966,low,3,3
1966,waiting,7,4
1966,take,39,20
1966,kisses,2,2
1966,til,7,6
1966,last,14,6
1966,ever,25,14
1966,feelin,10,6
1966,bit,6,4
1966,noisy,1,1
1966,four,4,3
1966,must,16,9
1966,coffee,1,1
1966,made,36,10
1966,train,11,3
1966,phone,1,1
1966,conversation,1,1
1966,leavin,1,1
1966,railroad,2,2
1966,trust,8,4
1966,fine,15,7
1966,still,24,14
1966,whenever,5,2
1966,evening,3,2
1966,warning,2,2
1966,gave,5,5
1966,would,35,13
1966,guarantee,2,1
1966,monday,35,1
1966,week,3,2
1966,stay,12,9
1966,every,28,15
1966,turns,2,1
1966,find,34,14
1966,leave,18,8
1966,crying,7,2
1966,sometimes,6,4
1966,wont,47,13
1966,couldnt,5,4
1966,hoped,2,1
1966,takeyou,2,1
1966,talk,3,3
1966,game,6,3
1966,impatient,1,1
1966,hurry,8,2
1966,hangin,9,4
1966,thing,21,12
1966,breakno,1,1
1966,keep,38,14
1966,tender,2,2
1966,call,11,6
1966,anticipating,1,1
1966,takesyou,1,1
1966,mine,46,14
1966,takehow,1,1
1966,takesno,1,1
1966,mama,4,1
1966,arms,7,7
1966,stand,6,6
1966,almost,6,4
1966,remember,8,6
1966,tighti,1,1
1966,loneliness,4,4
1966,easy,10,4
1966,strength,2,2
1966,takesbut,1,1
1966,keeps,4,3
1966,said,25,14
1966,wait,51,3
1966,precious,2,2
1966,ease,4,3
1966,heartaches,4,3
1966,grow,8,4
1966,soft,4,4
1966,voice,1,1
1966,matter,6,4
1966,saidyou,4,1
1966,tryin,7,4
1966,nowoh,1,1
1966,kiss,7,6
1966,youso,1,1
1966,blame,4,3
1966,wouldnt,7,5
1966,overnight,2,2
1966,boy,8,5
1966,even,10,8
1966,things,15,11
1966,youve,18,12
1966,rich,3,3
1966,hard,5,5
1966,us,7,4
1966,towni,1,1
1966,townso,1,1
1966,back,32,18
1966,side,10,5
1966,townto,1,1
1966,miss,7,5
1966,nice,2,2
1966,near,2,2
1966,seein,1,1
1966,greatest,2,2
1966,saw,9,6
1966,fling,1,1
1966,welcome,1,1
1966,town,13,9
1966,guy,7,5
1966,plaything,1,1
1966,poor,9,5
1966,knees,2,2
1966,didnt,6,4
1966,church,2,2
1966,sky,10,5
1966,stepped,2,2
1966,today,7,6
1966,pray,1,1
1966,pretend,2,2
1966,id,5,4
1966,warm,5,4
1966,along,3,3
1966,grey,3,2
1966,california,8,1
1966,la,3,2
1966,dreamin,7,2
1966,brown,2,1
1966,safe,3,3
1966,leaves,3,2
1966,likes,1,1
1966,winters,6,2
1966,passed,1,1
1966,preacher,1,1
1966,knows,9,7
1966,cat,6,2
1966,bus,7,2
1966,hot,2,2
1966,shadow,2,1
1966,walking,12,7
1966,comeon,6,1
1966,half,3,2
1966,gritty,2,1
1966,kitty,1,1
1966,neck,2,1
1966,heat,3,1
1966,looking,9,5
1966,alrightand,3,1
1966,dead,3,2
1966,despite,3,1
1966,dance,17,5
1966,cityall,2,1
1966,dirty,13,3
1966,rooftopbut,1,1
1966,wheezing,1,1
1966,getting,3,2
1966,headbut,2,1
1966,running,3,3
1966,doesnt,6,4
1966,isnt,4,2
1966,pretty,9,6
1966,days,12,7
1966,corner,1,1
1966,citycool,1,1
1966,nights,3,1
1966,cool,21,4
1966,hotter,2,1
1966,sidewalk,2,1
1966,till,7,5
1966,match,2,1
1966,stairs,2,2
1966,pity,6,2
1966,itll,5,3
1966,babe,34,6
1966,summer,17,4
1966,different,3,1
1966,seem,8,4
1966,stop,31,7
1966,dressing,1,1
1966,cityhot,1,1
1966,city,9,2
1966,people,19,12
1966,star,8,4
1966,beauty,4,3
1966,wind,6,5
1966,astounds,1,1
1966,blows,3,2
1966,grass,1,1
1966,roaring,1,1
1966,grows,7,5
1966,follow,11,4
1966,divide,1,1
1966,worth,2,1
1966,surrounds,1,1
1966,walls,3,3
1966,free,20,4
1966,born,16,5
1966,tide,2,2
1966,hide,5,5
1966,living,2,1
1966,new,8,7
1966,youyou,2,1
1966,truthin,1,1
1966,lyin,2,2
1966,losing,1,1
1966,brand,1,1
1966,yetthese,1,1
1966,bestthese,1,1
1966,achangin,1,1
1966,thats,26,14
1966,shouldnt,2,1
1966,saying,4,3
1966,oughta,4,2
1966,samin,1,1
1966,amessin,2,1
1966,something,13,6
1966,else,5,5
1966,playing,4,3
1966,boots,7,1
1966,burnt,1,1
1966,walkin,7,4
1966,bet,3,3
1966,theyll,25,2
1966,ready,1,1
1966,hah,1,1
1966,whats,4,4
1966,youare,1,1
1966,confess,1,1
1966,matches,1,1
1966,box,2,2
1966,learn,1,1
1966,thinking,1,1
1966,maybe,9,7
1966,praying,1,1
1966,pain,6,5
1966,light,4,3
1966,growing,1,1
1966,sight,14,6
1966,tumblin,1,1
1966,hearted,2,1
1966,hoping,1,1
1966,moving,3,3
1966,become,2,2
1966,kind,17,7
1966,land,4,3
1966,place,9,8
1966,visions,1,1
1966,everyday,2,2
1966,brokenhearted,1,1
1966,searching,5,2
1966,somehow,4,4
1966,loves,13,5
1966,nothings,1,1
1966,broken,5,2
1966,becomes,2,1
1966,longer,2,2
1966,stronger,3,2
1966,ending,1,1
1966,though,6,5
1966,shadows,1,1
1966,fruits,1,1
1966,unhappy,1,1
1966,departed,3,1
1966,everywhere,2,1
1966,succeed,1,1
1966,sadness,1,1
1966,turned,4,3
1966,inviting,1,1
1966,forever,13,5
1966,exciting,2,2
1966,first,6,4
1966,dahdahdahdahdah,1,1
1966,sharing,1,1
1966,lonely,3,3
1966,lovers,3,2
1966,smile,4,4
1966,embracing,2,1
1966,wed,1,1
1966,exchanging,1,1
1966,moment,3,3
1966,hello,3,3
1966,wondering,1,1
1966,two,7,6
1966,glance,2,1
1966,weve,3,2
1966,nightlove,1,1
1966,youstrangers,1,1
1966,glances,1,1
1966,doodoodeedah,1,1
1966,chances,1,1
1966,nightdoobeedoobeedoo,1,1
1966,strangers,5,2
1966,may,14,7
1966,talking,5,5
1966,straight,5,2
1966,crime,2,1
1966,soon,3,3
1966,short,2,1
1966,friend,5,4
1966,fussing,2,1
1966,wrong,12,8
1966,apart,2,1
1966,chance,5,4
1966,fall,4,3
1966,knowing,1,1
1966,run,5,4
1966,risk,1,1
1966,fighting,2,1
1966,thought,6,4
1966,ask,5,4
1966,try,7,5
1966,work,15,5
1966,md,1,1
1966,unverified,1,1
1966,doctor,2,1
1966,late,5,2
1966,fever,1,1
1966,mr,2,2
1966,cure,1,1
1966,lovin,34,2
1966,bad,10,6
1966,meÌ,1,1
1966,gimme,2,1
1966,squeeze,3,2
1966,indeed,2,1
1966,sure,13,7
1966,really,19,12
1966,early,1,1
1966,ailin,1,1
1966,asked,3,2
1966,yes,16,9
1966,family,1,1
1966,tight,5,3
1966,avodeeohdoe,2,1
1966,bell,1,1
1966,avodeeohdoedeeohdoe,1,1
1966,done,1,1
1966,bringin,6,2
1966,winchester,2,1
1966,started,2,2
1966,needed,3,3
1966,stood,4,3
1966,cathedral,2,1
1966,gal,1,1
1966,nothing,11,7
1966,watched,2,1
1966,couldve,2,2
1966,everyone,4,3
1966,ringing,1,1
1966,far,5,4
1966,hey,8,6
1966,hanky,10,1
1966,line,5,5
1966,standing,1,1
1966,panky,10,1
1966,turn,10,5
1966,misery,2,2
1966,spend,2,2
1966,hes,10,5
1966,badwhen,1,1
1966,loving,5,4
1966,ought,3,2
1966,feels,4,4
1966,shes,31,9
1966,trying,3,2
1966,deep,17,7
1966,seewhen,1,1
1966,downwhen,1,1
1966,trade,2,2
1966,sleep,4,4
1966,exactly,1,1
1966,hed,2,2
1966,rain,7,5
1966,needs,3,3
1966,dime,1,1
1966,everything,7,4
1966,fool,7,6
1966,woman,24,3
1966,bewell,1,1
1966,treat,2,2
1966,bring,1,1
1966,hell,1,1
1966,plays,3,3
1966,worldwhen,1,1
1966,coal,28,3
1966,blotted,1,1
1966,foresee,1,1
1966,cars,1,1
1966,goes,14,11
1966,colors,2,1
1966,red,17,5
1966,black,17,4
1966,happens,1,1
1966,mornin,9,5
1966,green,7,5
1966,door,7,5
1966,facin,1,1
1966,painted,10,1
1966,blue,12,7
1966,quickly,1,1
1966,deeper,6,3
1966,happening,1,1
1966,heads,1,1
1966,whole,3,3
1966,darkness,5,3
1966,theyre,7,6
1966,clothes,6,5
1966,sea,7,4
1966,laugh,4,4
1966,dressed,3,2
1966,hmm,8,3
1966,anymore,4,3
1966,facts,3,3
1966,girls,13,8
1966,evry,2,2
1966,flowers,2,2
1966,settin,1,1
1966,show,8,6
1966,sigh,5,2
1966,felt,2,2
1966,shines,5,2
1966,brightest,4,1
1966,warmest,4,1
1966,brighter,4,1
1966,everydaymy,1,1
1966,meant,1,1
1966,lovesomething,1,1
1966,met,2,2
1966,wider,4,1
1966,softer,4,1
1966,loveonce,1,1
1966,change,5,2
1966,ocean,4,1
1966,moremy,1,1
1966,happened,4,4
1966,deepest,4,1
1966,anyone,1,1
1966,sunshine,7,4
1966,warmer,4,1
1966,lovemy,1,1
1966,understand,6,4
1966,timeif,1,1
1966,makings,1,1
1966,againnatures,1,1
1966,gives,1,1
1966,pines,1,1
1966,end,6,5
1966,onetrack,1,1
1966,sign,3,3
1966,lightnings,5,1
1966,gotta,7,5
1966,bend,1,1
1966,stoplightnings,3,1
1966,stick,1,1
1966,listen,5,3
1966,settle,3,2
1966,believe,14,5
1966,forgive,1,1
1966,thenif,1,1
1966,chapel,1,1
1966,forget,3,2
1966,aroundevery,1,1
1966,striking,9,1
1966,takin,1,1
1966,readin,1,1
1966,againtheres,1,1
1966,ruleswhen,1,1
1966,asking,1,1
1966,picture,1,1
1966,old,9,8
1966,againlightnings,1,1
1966,kissed,2,2
1966,lips,7,7
1966,wants,6,5
1966,thenwhen,1,1
1966,sayin,2,2
1966,move,11,4
1966,wild,7,1
1966,sing,8,5
1966,groovy,9,2
1966,youwild,1,1
1966,mewild,1,1
1966,help,12,5
1966,runnin,3,3
1966,uptight,10,2
1966,gettin,9,4
1966,ride,5,5
1966,gets,3,3
1966,magic,2,2
1966,answer,2,2
1966,fill,3,2
1966,pay,4,4
1966,emptiness,2,2
1966,another,5,5
1966,tried,6,3
1966,kicks,10,1
1966,piece,3,2
1966,twice,2,2
1966,paradise,1,1
1966,better,15,6
1966,price,2,2
1966,road,1,1
1966,carpet,1,1
1966,nowhere,15,2
1966,yet,2,2
1966,harder,4,1
1966,youyouyou,1,1
1966,awindow,1,1
1966,everybodys,1,1
1966,style,2,2
1966,tripped,1,1
1966,athinking,1,1
1966,anothin,1,1
1966,book,4,3
1966,scene,2,2
1966,beach,2,1
1966,rainbows,1,1
1966,ahave,1,1
1966,bout,4,3
1966,trick,2,1
1966,achanged,1,1
1966,sit,13,2
1966,dive,1,1
1966,findsuperman,1,1
1966,throne,1,1
1966,mineill,1,1
1966,ways,3,3
1966,mean,4,4
1966,velvet,1,1
1966,turtle,1,1
1966,pearls,1,1
1966,slowly,2,1
1966,came,6,6
1966,ayou,1,1
1966,lantern,1,1
1966,minehmm,1,1
1966,ait,1,1
1966,pick,4,3
1966,softly,4,4
1966,hustlin,1,1
1966,blow,2,1
1966,going,19,5
1966,ends,1,1
1966,abut,1,1
1966,sunset,1,1
1966,sand,1,1
1966,eased,1,1
1966,thank,7,1
1966,rock,7,3
1966,ten,2,2
1966,dark,2,2
1966,complete,1,1
1966,bright,5,3
1966,tall,4,4
1966,sweet,29,11
1966,spark,1,1
1966,smiled,2,2
1966,natures,1,1
1966,grace,1,1
1966,windblown,1,1
1966,fire,2,2
1966,torn,1,1
1966,feet,3,2
1966,truth,2,2
1966,bouquet,1,1
1966,brought,5,4
1966,gleam,1,1
1966,true,15,9
1966,yousunny,3,1
1966,upon,5,3
1966,desire,1,1
1966,held,2,2
1966,z,1,1
1966,shows,2,2
1966,sunny,11,1
1966,sincere,2,2
1966,yesterday,1,1
1966,formed,1,1
1966,story,3,2
1966,writing,2,2
1966,son,4,3
1966,sir,3,2
1966,writer,25,1
1966,based,1,1
1966,mail,1,1
1966,cleaning,1,1
1966,took,4,4
1966,rights,1,1
1966,steady,1,1
1966,madam,1,1
1966,million,3,2
